"GEO";"GEO_OBJECT";"SEX";"AGE";"EP_MEASURE";"OBS_STATUS_FR";TIME_PERIOD;OBS_VALUE
"36";"DEP";"_T";"_T";"POP";"D";2010;231176
"44";"DEP";"_T";"_T";"POP";"D";2010;1282052
"02";"DEP";"_T";"_T";"POP";"D";2010;540508
"49";"DEP";"_T";"_T";"POP";"D";2010;784810
"58";"DEP";"_T";"_T";"POP";"D";2010;219584
"82";"DEP";"_T";"_T";"POP";"D";2010;241698
"65";"DEP";"_T";"_T";"POP";"D";2010;229458
"80";"DEP";"_T";"_T";"POP";"D";2010;570741
"42";"DEP";"_T";"_T";"POP";"D";2010;748947
"07";"DEP";"_T";"_T";"POP";"D";2010;315090
"17";"DEP";"_T";"_T";"POP";"D";2010;622323
"37";"DEP";"_T";"_T";"POP";"D";2010;590515
"72";"DEP";"_T";"_T";"POP";"D";2010;563518
"91";"DEP";"_T";"_T";"POP";"D";2010;1215340
"84";"DEP";"_T";"_T";"POP";"D";2010;543105
"971";"DEP";"_T";"_T";"POP";"D";2010;403355
"66";"DEP";"_T";"_T";"POP";"D";2010;448543
"51";"DEP";"_T";"_T";"POP";"D";2010;565307
"77";"DEP";"_T";"_T";"POP";"D";2010;1324865
"973";"DEP";"_T";"_T";"POP";"D";2010;229040
"73";"DEP";"_T";"_T";"POP";"D";2010;414959
"34";"DEP";"_T";"_T";"POP";"D";2010;1044558
"55";"DEP";"_T";"_T";"POP";"D";2010;193923
"972";"DEP";"_T";"_T";"POP";"D";2010;394173
"22";"DEP";"_T";"_T";"POP";"D";2010;591641
"18";"DEP";"_T";"_T";"POP";"D";2010;311257
"974";"DEP";"_T";"_T";"POP";"D";2010;821136
"33";"DEP";"_T";"_T";"POP";"D";2010;1449245
"75";"DEP";"_T";"_T";"POP";"D";2010;2243833
"70";"DEP";"_T";"_T";"POP";"D";2010;239548
"67";"DEP";"_T";"_T";"POP";"D";2010;1095905
"01";"DEP";"_T";"_T";"POP";"D";2010;597341
"56";"DEP";"_T";"_T";"POP";"D";2010;721657
"53";"DEP";"_T";"_T";"POP";"D";2010;306337
"54";"DEP";"_T";"_T";"POP";"D";2010;732207
"79";"DEP";"_T";"_T";"POP";"D";2010;369270
"2A";"DEP";"_T";"_T";"POP";"D";2010;143600
"95";"DEP";"_T";"_T";"POP";"D";2010;1171161
"68";"DEP";"_T";"_T";"POP";"D";2010;749782
"08";"DEP";"_T";"_T";"POP";"D";2010;283250
"25";"DEP";"_T";"_T";"POP";"D";2010;527770
"43";"DEP";"_T";"_T";"POP";"D";2010;224006
"62";"DEP";"_T";"_T";"POP";"D";2010;1461387
"63";"DEP";"_T";"_T";"POP";"D";2010;632311
"52";"DEP";"_T";"_T";"POP";"D";2010;184039
"39";"DEP";"_T";"_T";"POP";"D";2010;261534
"35";"DEP";"_T";"_T";"POP";"D";2010;988140
"15";"DEP";"_T";"_T";"POP";"D";2010;148162
"48";"DEP";"_T";"_T";"POP";"D";2010;77082
"38";"DEP";"_T";"_T";"POP";"D";2010;1206374
"83";"DEP";"_T";"_T";"POP";"D";2010;1008183
"85";"DEP";"_T";"_T";"POP";"D";2010;634778
"71";"DEP";"_T";"_T";"POP";"D";2010;555663
"86";"DEP";"_T";"_T";"POP";"D";2010;427193
"16";"DEP";"_T";"_T";"POP";"D";2010;351577
"06";"DEP";"_T";"_T";"POP";"D";2010;1078729
"78";"DEP";"_T";"_T";"POP";"D";2010;1408765
"14";"DEP";"_T";"_T";"POP";"D";2010;683105
"31";"DEP";"_T";"_T";"POP";"D";2010;1243641
"09";"DEP";"_T";"_T";"POP";"D";2010;152038
"28";"DEP";"_T";"_T";"POP";"D";2010;428933
"32";"DEP";"_T";"_T";"POP";"D";2010;188159
"81";"DEP";"_T";"_T";"POP";"D";2010;375379
"88";"DEP";"_T";"_T";"POP";"D";2010;379724
"61";"DEP";"_T";"_T";"POP";"D";2010;291642
"03";"DEP";"_T";"_T";"POP";"D";2010;342908
"57";"DEP";"_T";"_T";"POP";"D";2010;1045066
"24";"DEP";"_T";"_T";"POP";"D";2010;414149
"76";"DEP";"_T";"_T";"POP";"D";2010;1250411
"11";"DEP";"_T";"_T";"POP";"D";2010;356467
"29";"DEP";"_T";"_T";"POP";"D";2010;897628
"64";"DEP";"_T";"_T";"POP";"D";2010;653515
"47";"DEP";"_T";"_T";"POP";"D";2010;331123
"60";"DEP";"_T";"_T";"POP";"D";2010;803595
"93";"DEP";"_T";"_T";"POP";"D";2010;1522048
"26";"DEP";"_T";"_T";"POP";"D";2010;484715
"29";"DEP";"_T";"_T";"POP";"D";2011;899870
"04";"DEP";"_T";"_T";"POP";"D";2011;160959
"64";"DEP";"_T";"_T";"POP";"D";2011;656608
"67";"DEP";"_T";"_T";"POP";"D";2011;1099269
"42";"DEP";"_T";"_T";"POP";"D";2011;749053
"23";"DEP";"_T";"_T";"POP";"D";2011;122560
"40";"DEP";"_T";"_T";"POP";"D";2011;387929
"75";"DEP";"_T";"_T";"POP";"D";2011;2249975
"15";"DEP";"_T";"_T";"POP";"D";2011;147577
"36";"DEP";"_T";"_T";"POP";"D";2011;230175
"44";"DEP";"_T";"_T";"POP";"D";2011;1296364
"55";"DEP";"_T";"_T";"POP";"D";2011;193557
"01";"DEP";"_T";"_T";"POP";"D";2011;603827
"16";"DEP";"_T";"_T";"POP";"D";2011;352705
"03";"DEP";"_T";"_T";"POP";"D";2011;342729
"973";"DEP";"_T";"_T";"POP";"D";2011;237549
"87";"DEP";"_T";"_T";"POP";"D";2011;376058
"37";"DEP";"_T";"_T";"POP";"D";2011;593683
"26";"DEP";"_T";"_T";"POP";"D";2011;487993
"83";"DEP";"_T";"_T";"POP";"D";2011;1012735
"56";"DEP";"_T";"_T";"POP";"D";2011;727083
"60";"DEP";"_T";"_T";"POP";"D";2011;805642
"89";"DEP";"_T";"_T";"POP";"D";2011;342463
"73";"DEP";"_T";"_T";"POP";"D";2011;418949
"62";"DEP";"_T";"_T";"POP";"D";2011;1462807
"90";"DEP";"_T";"_T";"POP";"D";2011;143348
"09";"DEP";"_T";"_T";"POP";"D";2011;152286
"85";"DEP";"_T";"_T";"POP";"D";2011;641657
"94";"DEP";"_T";"_T";"POP";"D";2011;1333702
"35";"DEP";"_T";"_T";"POP";"D";2011;996439
"88";"DEP";"_T";"_T";"POP";"D";2011;378830
"32";"DEP";"_T";"_T";"POP";"D";2011;188893
"21";"DEP";"_T";"_T";"POP";"D";2011;525931
"14";"DEP";"_T";"_T";"POP";"D";2011;685262
"77";"DEP";"_T";"_T";"POP";"D";2011;1338427
"71";"DEP";"_T";"_T";"POP";"D";2011;555999
"95";"DEP";"_T";"_T";"POP";"D";2011;1180365
"46";"DEP";"_T";"_T";"POP";"D";2011;174754
"17";"DEP";"_T";"_T";"POP";"D";2011;625682
"50";"DEP";"_T";"_T";"POP";"D";2011;499531
"27";"DEP";"_T";"_T";"POP";"D";2011;588111
"51";"DEP";"_T";"_T";"POP";"D";2011;566571
"65";"DEP";"_T";"_T";"POP";"D";2011;229228
"81";"DEP";"_T";"_T";"POP";"D";2011;377675
"19";"DEP";"_T";"_T";"POP";"D";2011;242454
"52";"DEP";"_T";"_T";"POP";"D";2011;182375
"2B";"DEP";"_T";"_T";"POP";"D";2011;168640
"57";"DEP";"_T";"_T";"POP";"D";2011;1045146
"54";"DEP";"_T";"_T";"POP";"D";2011;733124
"2A";"DEP";"_T";"_T";"POP";"D";2011;145846
"38";"DEP";"_T";"_T";"POP";"D";2011;1215212
"93";"DEP";"_T";"_T";"POP";"D";2011;1529928
"39";"DEP";"_T";"_T";"POP";"D";2011;261294
"74";"DEP";"_T";"_T";"POP";"D";2011;746994
"28";"DEP";"_T";"_T";"POP";"D";2011;430416
"18";"DEP";"_T";"_T";"POP";"D";2011;311694
"84";"DEP";"_T";"_T";"POP";"D";2011;546630
"06";"DEP";"_T";"_T";"POP";"D";2011;1081244
"24";"DEP";"_T";"_T";"POP";"D";2011;415168
"11";"DEP";"_T";"_T";"POP";"D";2011;359967
"971";"DEP";"_T";"_T";"POP";"D";2011;404635
"972";"DEP";"_T";"_T";"POP";"D";2011;392291
"49";"DEP";"_T";"_T";"POP";"D";2011;790343
"05";"DEP";"_T";"_T";"POP";"D";2011;138605
"43";"DEP";"_T";"_T";"POP";"D";2011;224907
"59";"DEP";"_T";"_T";"POP";"D";2011;2579208
"79";"DEP";"_T";"_T";"POP";"D";2011;370939
"70";"DEP";"_T";"_T";"POP";"D";2011;239695
"25";"DEP";"_T";"_T";"POP";"D";2011;529103
"61";"DEP";"_T";"_T";"POP";"D";2011;290891
"63";"DEP";"_T";"_T";"POP";"D";2011;635469
"91";"DEP";"_T";"_T";"POP";"D";2011;1225191
"80";"DEP";"_T";"_T";"POP";"D";2011;571211
"47";"DEP";"_T";"_T";"POP";"D";2011;330866
"82";"DEP";"_T";"_T";"POP";"D";2011;244545
"34";"DEP";"_T";"_T";"POP";"D";2011;1062036
"33";"DEP";"_T";"_T";"POP";"D";2011;1463662
"30";"DEP";"_T";"_T";"POP";"D";2011;718357
"07";"DEP";"_T";"_T";"POP";"D";2011;317277
"72";"DEP";"_T";"_T";"POP";"D";2011;565718
"41";"DEP";"_T";"_T";"POP";"D";2011;331280
"12";"DEP";"_T";"_T";"POP";"D";2011;275813
"68";"DEP";"_T";"_T";"POP";"D";2011;753056
"69";"DEP";"_T";"_T";"POP";"D";2011;1744236
"45";"DEP";"_T";"_T";"POP";"D";2011;659587
"86";"DEP";"_T";"_T";"POP";"D";2011;428447
"31";"DEP";"_T";"_T";"POP";"D";2011;1260226
"48";"DEP";"_T";"_T";"POP";"D";2011;77156
"02";"DEP";"_T";"_T";"POP";"D";2011;541302
"92";"DEP";"_T";"_T";"POP";"D";2011;1581628
"53";"DEP";"_T";"_T";"POP";"D";2011;307031
"22";"DEP";"_T";"_T";"POP";"D";2011;594375
"58";"DEP";"_T";"_T";"POP";"D";2011;218341
"974";"DEP";"_T";"_T";"POP";"D";2011;828581
"66";"DEP";"_T";"_T";"POP";"D";2011;452530
"13";"DEP";"_T";"_T";"POP";"D";2011;1975896
"76";"DEP";"_T";"_T";"POP";"D";2011;1251282
"78";"DEP";"_T";"_T";"POP";"D";2011;1413635
"08";"DEP";"_T";"_T";"POP";"D";2011;283110
"10";"DEP";"_T";"_T";"POP";"D";2011;303997
"41";"DEP";"_T";"_T";"POP";"D";2012;331656
"31";"DEP";"_T";"_T";"POP";"D";2012;1279349
"93";"DEP";"_T";"_T";"POP";"D";2012;1538726
"30";"DEP";"_T";"_T";"POP";"D";2012;725618
"69";"DEP";"_T";"_T";"POP";"D";2012;1762866
"32";"DEP";"_T";"_T";"POP";"D";2012;189530
"89";"DEP";"_T";"_T";"POP";"D";2012;341902
"08";"DEP";"_T";"_T";"POP";"D";2012;282778
"972";"DEP";"_T";"_T";"POP";"D";2012;388364
"80";"DEP";"_T";"_T";"POP";"D";2012;571154
"14";"DEP";"_T";"_T";"POP";"D";2012;687854
"81";"DEP";"_T";"_T";"POP";"D";2012;378947
"28";"DEP";"_T";"_T";"POP";"D";2012;432107
"974";"DEP";"_T";"_T";"POP";"D";2012;833944
"70";"DEP";"_T";"_T";"POP";"D";2012;239750
"57";"DEP";"_T";"_T";"POP";"D";2012;1046468
"13";"DEP";"_T";"_T";"POP";"D";2012;1984784
"34";"DEP";"_T";"_T";"POP";"D";2012;1077627
"40";"DEP";"_T";"_T";"POP";"D";2012;392884
"52";"DEP";"_T";"_T";"POP";"D";2012;182136
"21";"DEP";"_T";"_T";"POP";"D";2012;527403
"36";"DEP";"_T";"_T";"POP";"D";2012;228692
"46";"DEP";"_T";"_T";"POP";"D";2012;174346
"67";"DEP";"_T";"_T";"POP";"D";2012;1104667
"58";"DEP";"_T";"_T";"POP";"D";2012;216786
"83";"DEP";"_T";"_T";"POP";"D";2012;1021669
"95";"DEP";"_T";"_T";"POP";"D";2012;1187081
"26";"DEP";"_T";"_T";"POP";"D";2012;491334
"48";"DEP";"_T";"_T";"POP";"D";2012;76889
"47";"DEP";"_T";"_T";"POP";"D";2012;332119
"77";"DEP";"_T";"_T";"POP";"D";2012;1353946
"56";"DEP";"_T";"_T";"POP";"D";2012;732372
"38";"DEP";"_T";"_T";"POP";"D";2012;1224993
"35";"DEP";"_T";"_T";"POP";"D";2012;1007901
"03";"DEP";"_T";"_T";"POP";"D";2012;342911
"84";"DEP";"_T";"_T";"POP";"D";2012;546314
"04";"DEP";"_T";"_T";"POP";"D";2012;161241
"74";"DEP";"_T";"_T";"POP";"D";2012;756501
"09";"DEP";"_T";"_T";"POP";"D";2012;152366
"19";"DEP";"_T";"_T";"POP";"D";2012;241247
"59";"DEP";"_T";"_T";"POP";"D";2012;2587128
"23";"DEP";"_T";"_T";"POP";"D";2012;121517
"61";"DEP";"_T";"_T";"POP";"D";2012;290015
"10";"DEP";"_T";"_T";"POP";"D";2012;305606
"22";"DEP";"_T";"_T";"POP";"D";2012;595531
"2B";"DEP";"_T";"_T";"POP";"D";2012;170828
"92";"DEP";"_T";"_T";"POP";"D";2012;1586434
"78";"DEP";"_T";"_T";"POP";"D";2012;1412356
"01";"DEP";"_T";"_T";"POP";"D";2012;612191
"42";"DEP";"_T";"_T";"POP";"D";2012;753763
"02";"DEP";"_T";"_T";"POP";"D";2012;540888
"63";"DEP";"_T";"_T";"POP";"D";2012;638092
"54";"DEP";"_T";"_T";"POP";"D";2012;733266
"60";"DEP";"_T";"_T";"POP";"D";2012;810300
"12";"DEP";"_T";"_T";"POP";"D";2012;276229
"87";"DEP";"_T";"_T";"POP";"D";2012;375869
"06";"DEP";"_T";"_T";"POP";"D";2012;1082014
"82";"DEP";"_T";"_T";"POP";"D";2012;246971
"07";"DEP";"_T";"_T";"POP";"D";2012;318407
"86";"DEP";"_T";"_T";"POP";"D";2012;430018
"17";"DEP";"_T";"_T";"POP";"D";2012;628733
"05";"DEP";"_T";"_T";"POP";"D";2012;139554
"65";"DEP";"_T";"_T";"POP";"D";2012;228854
"37";"DEP";"_T";"_T";"POP";"D";2012;596937
"94";"DEP";"_T";"_T";"POP";"D";2012;1341831
"62";"DEP";"_T";"_T";"POP";"D";2012;1463628
"15";"DEP";"_T";"_T";"POP";"D";2012;147415
"25";"DEP";"_T";"_T";"POP";"D";2012;531062
"85";"DEP";"_T";"_T";"POP";"D";2012;648901
"90";"DEP";"_T";"_T";"POP";"D";2012;143940
"2A";"DEP";"_T";"_T";"POP";"D";2012;145429
"66";"DEP";"_T";"_T";"POP";"D";2012;457793
"55";"DEP";"_T";"_T";"POP";"D";2012;192800
"73";"DEP";"_T";"_T";"POP";"D";2012;421105
"53";"DEP";"_T";"_T";"POP";"D";2012;307453
"91";"DEP";"_T";"_T";"POP";"D";2012;1237507
"71";"DEP";"_T";"_T";"POP";"D";2012;555039
"72";"DEP";"_T";"_T";"POP";"D";2012;567382
"45";"DEP";"_T";"_T";"POP";"D";2012;662297
"971";"DEP";"_T";"_T";"POP";"D";2012;403314
"973";"DEP";"_T";"_T";"POP";"D";2012;239648
"76";"DEP";"_T";"_T";"POP";"D";2012;1253931
"50";"DEP";"_T";"_T";"POP";"D";2012;499340
"88";"DEP";"_T";"_T";"POP";"D";2012;377282
"68";"DEP";"_T";"_T";"POP";"D";2012;755202
"44";"DEP";"_T";"_T";"POP";"D";2012;1313321
"79";"DEP";"_T";"_T";"POP";"D";2012;371583
"27";"DEP";"_T";"_T";"POP";"D";2012;591616
"16";"DEP";"_T";"_T";"POP";"D";2012;353657
"49";"DEP";"_T";"_T";"POP";"D";2012;795557
"64";"DEP";"_T";"_T";"POP";"D";2012;660871
"51";"DEP";"_T";"_T";"POP";"D";2012;568750
"29";"DEP";"_T";"_T";"POP";"D";2012;901293
"43";"DEP";"_T";"_T";"POP";"D";2012;225686
"33";"DEP";"_T";"_T";"POP";"D";2012;1483712
"39";"DEP";"_T";"_T";"POP";"D";2012;260932
"18";"DEP";"_T";"_T";"POP";"D";2012;311897
"24";"DEP";"_T";"_T";"POP";"D";2012;416384
"11";"DEP";"_T";"_T";"POP";"D";2012;362339
"75";"DEP";"_T";"_T";"POP";"D";2012;2240621
"04";"DEP";"_T";"_T";"POP";"D";2013;161916
"25";"DEP";"_T";"_T";"POP";"D";2013;533320
"43";"DEP";"_T";"_T";"POP";"D";2013;226203
"02";"DEP";"_T";"_T";"POP";"D";2013;540067
"86";"DEP";"_T";"_T";"POP";"D";2013;431248
"15";"DEP";"_T";"_T";"POP";"D";2013;147035
"59";"DEP";"_T";"_T";"POP";"D";2013;2595536
"30";"DEP";"_T";"_T";"POP";"D";2013;733201
"13";"DEP";"_T";"_T";"POP";"D";2013;1993177
"37";"DEP";"_T";"_T";"POP";"D";2013;600252
"52";"DEP";"_T";"_T";"POP";"D";2013;181521
"58";"DEP";"_T";"_T";"POP";"D";2013;215221
"77";"DEP";"_T";"_T";"POP";"D";2013;1365200
"87";"DEP";"_T";"_T";"POP";"D";2013;375856
"29";"DEP";"_T";"_T";"POP";"D";2013;903921
"44";"DEP";"_T";"_T";"POP";"D";2013;1328620
"03";"DEP";"_T";"_T";"POP";"D";2013;343431
"973";"DEP";"_T";"_T";"POP";"D";2013;244118
"95";"DEP";"_T";"_T";"POP";"D";2013;1194681
"62";"DEP";"_T";"_T";"POP";"D";2013;1465205
"22";"DEP";"_T";"_T";"POP";"D";2013;597085
"64";"DEP";"_T";"_T";"POP";"D";2013;664057
"2A";"DEP";"_T";"_T";"POP";"D";2013;149234
"76";"DEP";"_T";"_T";"POP";"D";2013;1254609
"92";"DEP";"_T";"_T";"POP";"D";2013;1591403
"08";"DEP";"_T";"_T";"POP";"D";2013;280907
"34";"DEP";"_T";"_T";"POP";"D";2013;1092331
"31";"DEP";"_T";"_T";"POP";"D";2013;1298562
"10";"DEP";"_T";"_T";"POP";"D";2013;306581
"94";"DEP";"_T";"_T";"POP";"D";2013;1354005
"70";"DEP";"_T";"_T";"POP";"D";2013;238956
"61";"DEP";"_T";"_T";"POP";"D";2013;288848
"17";"DEP";"_T";"_T";"POP";"D";2013;633417
"38";"DEP";"_T";"_T";"POP";"D";2013;1235387
"66";"DEP";"_T";"_T";"POP";"D";2013;462705
"05";"DEP";"_T";"_T";"POP";"D";2013;139279
"41";"DEP";"_T";"_T";"POP";"D";2013;332001
"67";"DEP";"_T";"_T";"POP";"D";2013;1109460
"12";"DEP";"_T";"_T";"POP";"D";2013;277740
"55";"DEP";"_T";"_T";"POP";"D";2013;192094
"21";"DEP";"_T";"_T";"POP";"D";2013;529761
"65";"DEP";"_T";"_T";"POP";"D";2013;228868
"32";"DEP";"_T";"_T";"POP";"D";2013;190276
"49";"DEP";"_T";"_T";"POP";"D";2013;800191
"60";"DEP";"_T";"_T";"POP";"D";2013;815400
"45";"DEP";"_T";"_T";"POP";"D";2013;665587
"26";"DEP";"_T";"_T";"POP";"D";2013;494712
"46";"DEP";"_T";"_T";"POP";"D";2013;173758
"83";"DEP";"_T";"_T";"POP";"D";2013;1028583
"85";"DEP";"_T";"_T";"POP";"D";2013;655506
"53";"DEP";"_T";"_T";"POP";"D";2013;307500
"11";"DEP";"_T";"_T";"POP";"D";2013;364877
"24";"DEP";"_T";"_T";"POP";"D";2013;416909
"2B";"DEP";"_T";"_T";"POP";"D";2013;170974
"19";"DEP";"_T";"_T";"POP";"D";2013;240781
"56";"DEP";"_T";"_T";"POP";"D";2013;737778
"33";"DEP";"_T";"_T";"POP";"D";2013;1505517
"57";"DEP";"_T";"_T";"POP";"D";2013;1046873
"54";"DEP";"_T";"_T";"POP";"D";2013;731004
"27";"DEP";"_T";"_T";"POP";"D";2013;595043
"80";"DEP";"_T";"_T";"POP";"D";2013;571675
"91";"DEP";"_T";"_T";"POP";"D";2013;1253931
"07";"DEP";"_T";"_T";"POP";"D";2013;320379
"18";"DEP";"_T";"_T";"POP";"D";2013;311650
"74";"DEP";"_T";"_T";"POP";"D";2013;769677
"28";"DEP";"_T";"_T";"POP";"D";2013;432967
"06";"DEP";"_T";"_T";"POP";"D";2013;1080771
"01";"DEP";"_T";"_T";"POP";"D";2013;619497
"50";"DEP";"_T";"_T";"POP";"D";2013;499919
"36";"DEP";"_T";"_T";"POP";"D";2013;228091
"89";"DEP";"_T";"_T";"POP";"D";2013;341483
"88";"DEP";"_T";"_T";"POP";"D";2013;375226
"16";"DEP";"_T";"_T";"POP";"D";2013;353482
"971";"DEP";"_T";"_T";"POP";"D";2013;402119
"14";"DEP";"_T";"_T";"POP";"D";2013;689945
"09";"DEP";"_T";"_T";"POP";"D";2013;152684
"47";"DEP";"_T";"_T";"POP";"D";2013;333180
"73";"DEP";"_T";"_T";"POP";"D";2013;423715
"78";"DEP";"_T";"_T";"POP";"D";2013;1418484
"72";"DEP";"_T";"_T";"POP";"D";2013;569035
"90";"DEP";"_T";"_T";"POP";"D";2013;144318
"75";"DEP";"_T";"_T";"POP";"D";2013;2229621
"39";"DEP";"_T";"_T";"POP";"D";2013;260502
"23";"DEP";"_T";"_T";"POP";"D";2013;120872
"974";"DEP";"_T";"_T";"POP";"D";2013;835103
"71";"DEP";"_T";"_T";"POP";"D";2013;556222
"42";"DEP";"_T";"_T";"POP";"D";2013;756715
"79";"DEP";"_T";"_T";"POP";"D";2013;371632
"81";"DEP";"_T";"_T";"POP";"D";2013;381927
"82";"DEP";"_T";"_T";"POP";"D";2013;250342
"68";"DEP";"_T";"_T";"POP";"D";2013;758723
"69";"DEP";"_T";"_T";"POP";"D";2013;1779845
"93";"DEP";"_T";"_T";"POP";"D";2013;1552482
"972";"DEP";"_T";"_T";"POP";"D";2013;385551
"35";"DEP";"_T";"_T";"POP";"D";2013;1019923
"51";"DEP";"_T";"_T";"POP";"D";2013;569999
"40";"DEP";"_T";"_T";"POP";"D";2013;397226
"48";"DEP";"_T";"_T";"POP";"D";2013;76607
"63";"DEP";"_T";"_T";"POP";"D";2013;640999
"84";"DEP";"_T";"_T";"POP";"D";2013;549949
"72";"DEP";"_T";"_T";"POP";"D";2014;568760
"55";"DEP";"_T";"_T";"POP";"D";2014;191530
"90";"DEP";"_T";"_T";"POP";"D";2014;144334
"62";"DEP";"_T";"_T";"POP";"D";2014;1472589
"76";"DEP";"_T";"_T";"POP";"D";2014;1257920
"64";"DEP";"_T";"_T";"POP";"D";2014;667249
"79";"DEP";"_T";"_T";"POP";"D";2014;373553
"30";"DEP";"_T";"_T";"POP";"D";2014;736029
"15";"DEP";"_T";"_T";"POP";"D";2014;146618
"17";"DEP";"_T";"_T";"POP";"D";2014;637089
"57";"DEP";"_T";"_T";"POP";"D";2014;1045154
"05";"DEP";"_T";"_T";"POP";"D";2014;139883
"22";"DEP";"_T";"_T";"POP";"D";2014;597397
"976";"DEP";"_T";"_T";"POP";"D";2014;223713
"31";"DEP";"_T";"_T";"POP";"D";2014;1317668
"82";"DEP";"_T";"_T";"POP";"D";2014;252578
"63";"DEP";"_T";"_T";"POP";"D";2014;644216
"10";"DEP";"_T";"_T";"POP";"D";2014;308094
"85";"DEP";"_T";"_T";"POP";"D";2014;662122
"44";"DEP";"_T";"_T";"POP";"D";2014;1346592
"36";"DEP";"_T";"_T";"POP";"D";2014;226175
"14";"DEP";"_T";"_T";"POP";"D";2014;691670
"94";"DEP";"_T";"_T";"POP";"D";2014;1365039
"91";"DEP";"_T";"_T";"POP";"D";2014;1268228
"2A";"DEP";"_T";"_T";"POP";"D";2014;151652
"68";"DEP";"_T";"_T";"POP";"D";2014;760134
"11";"DEP";"_T";"_T";"POP";"D";2014;365478
"46";"DEP";"_T";"_T";"POP";"D";2014;173648
"80";"DEP";"_T";"_T";"POP";"D";2014;571632
"77";"DEP";"_T";"_T";"POP";"D";2014;1377846
"58";"DEP";"_T";"_T";"POP";"D";2014;213569
"01";"DEP";"_T";"_T";"POP";"D";2014;626127
"18";"DEP";"_T";"_T";"POP";"D";2014;310270
"66";"DEP";"_T";"_T";"POP";"D";2014;466327
"81";"DEP";"_T";"_T";"POP";"D";2014;384474
"09";"DEP";"_T";"_T";"POP";"D";2014;152574
"2B";"DEP";"_T";"_T";"POP";"D";2014;172560
"88";"DEP";"_T";"_T";"POP";"D";2014;373560
"83";"DEP";"_T";"_T";"POP";"D";2014;1038212
"37";"DEP";"_T";"_T";"POP";"D";2014;603924
"19";"DEP";"_T";"_T";"POP";"D";2014;241340
"78";"DEP";"_T";"_T";"POP";"D";2014;1421670
"89";"DEP";"_T";"_T";"POP";"D";2014;341814
"59";"DEP";"_T";"_T";"POP";"D";2014;2603472
"65";"DEP";"_T";"_T";"POP";"D";2014;228950
"75";"DEP";"_T";"_T";"POP";"D";2014;2220445
"07";"DEP";"_T";"_T";"POP";"D";2014;322381
"52";"DEP";"_T";"_T";"POP";"D";2014;180673
"13";"DEP";"_T";"_T";"POP";"D";2014;2006069
"47";"DEP";"_T";"_T";"POP";"D";2014;333234
"04";"DEP";"_T";"_T";"POP";"D";2014;161588
"45";"DEP";"_T";"_T";"POP";"D";2014;669737
"29";"DEP";"_T";"_T";"POP";"D";2014;905855
"73";"DEP";"_T";"_T";"POP";"D";2014;426924
"49";"DEP";"_T";"_T";"POP";"D";2014;805888
"35";"DEP";"_T";"_T";"POP";"D";2014;1032240
"39";"DEP";"_T";"_T";"POP";"D";2014;260681
"16";"DEP";"_T";"_T";"POP";"D";2014;353853
"40";"DEP";"_T";"_T";"POP";"D";2014;400477
"26";"DEP";"_T";"_T";"POP";"D";2014;499159
"53";"DEP";"_T";"_T";"POP";"D";2014;307471
"24";"DEP";"_T";"_T";"POP";"D";2014;416350
"23";"DEP";"_T";"_T";"POP";"D";2014;120581
"86";"DEP";"_T";"_T";"POP";"D";2014;433203
"973";"DEP";"_T";"_T";"POP";"D";2014;252338
"28";"DEP";"_T";"_T";"POP";"D";2014;433762
"08";"DEP";"_T";"_T";"POP";"D";2014;279715
"21";"DEP";"_T";"_T";"POP";"D";2014;531380
"48";"DEP";"_T";"_T";"POP";"D";2014;76360
"34";"DEP";"_T";"_T";"POP";"D";2014;1107398
"60";"DEP";"_T";"_T";"POP";"D";2014;818680
"87";"DEP";"_T";"_T";"POP";"D";2014;376199
"61";"DEP";"_T";"_T";"POP";"D";2014;287750
"25";"DEP";"_T";"_T";"POP";"D";2014;534710
"69";"DEP";"_T";"_T";"POP";"D";2014;1801885
"56";"DEP";"_T";"_T";"POP";"D";2014;741051
"972";"DEP";"_T";"_T";"POP";"D";2014;383911
"02";"DEP";"_T";"_T";"POP";"D";2014;539783
"42";"DEP";"_T";"_T";"POP";"D";2014;757305
"12";"DEP";"_T";"_T";"POP";"D";2014;278644
"38";"DEP";"_T";"_T";"POP";"D";2014;1243597
"32";"DEP";"_T";"_T";"POP";"D";2014;190625
"84";"DEP";"_T";"_T";"POP";"D";2014;554374
"27";"DEP";"_T";"_T";"POP";"D";2014;598347
"43";"DEP";"_T";"_T";"POP";"D";2014;226565
"54";"DEP";"_T";"_T";"POP";"D";2014;732153
"03";"DEP";"_T";"_T";"POP";"D";2014;343062
"971";"DEP";"_T";"_T";"POP";"D";2014;400186
"71";"DEP";"_T";"_T";"POP";"D";2014;555788
"33";"DEP";"_T";"_T";"POP";"D";2014;1526016
"93";"DEP";"_T";"_T";"POP";"D";2014;1571028
"50";"DEP";"_T";"_T";"POP";"D";2014;499958
"67";"DEP";"_T";"_T";"POP";"D";2014;1112815
"51";"DEP";"_T";"_T";"POP";"D";2014;570817
"92";"DEP";"_T";"_T";"POP";"D";2014;1597770
"74";"DEP";"_T";"_T";"POP";"D";2014;783127
"95";"DEP";"_T";"_T";"POP";"D";2014;1205539
"974";"DEP";"_T";"_T";"POP";"D";2014;842767
"70";"DEP";"_T";"_T";"POP";"D";2014;238347
"41";"DEP";"_T";"_T";"POP";"D";2014;333567
